cwp_1a_kw,cwp_1a_disc_p,ret_cw_flow,cwp_1b_kw,cwp_1a_dey
1084.046875,2.556642056,28676.01563,1070.234375,0.461600989
1092,2.540066481,29130.9375,1073.390625,0.498780012
1089.65625,2.546667576,28137.42188,1073.0625,0.649332047
1088.203125,2.592934132,28439.76563,1073.328125,0.478277981
1088.703125,2.531648874,27891.09375,1070.953125,0.554625034
1091.390625,2.535555124,27570.70313,1072.671875,0.531521976
1092.6875,2.549122572,30000,1073.390625,0.543762028
1086.421875,2.541146517,28790.85938,1067.171875,0.563040018
1090.8125,2.553082943,30000,1072.421875,0.587673008
1089.75,2.559109688,27565.54688,1070.0625,0.507960021
1089.765625,2.578772783,30000,1070.046875,0.438804001
1091.796875,2.579590321,28529.29688,1074.421875,0.514692008
1090.421875,2.571792841,29345.15625,1070.5,0.61353004
1089.453125,2.561380863,27104.76563,1067.90625,0.40881601
1092.3125,2.547259808,27824.0625,1073.570313,0.553324521
1092.703125,2.543856382,30000,1072.921875,0.488070011
1092.3125,2.566052198,27803.67188,1068.875,0.519587994
1091.242188,2.570273399,30000,1073.84375,0.48447451
1087.40625,2.550237656,26537.10938,1068.53125,0.468486011
1089.078125,2.538961649,30000,1070.078125,0.627343714
1089.140625,2.585279703,28563.75,1065.9375,0.520506024
1092.625,2.539536715,27800.85938,1073.25,0.524178028
1088.640625,2.558921576,29627.34375,1069.015625,0.486948013
1089.9375,2.561642647,26638.82813,1069.21875,0.415701002
1091.53125,2.566332817,30000,1075.546875,0.561204016
1091.46875,2.548790932,29567.8125,1073.359375,0.559674025
1087.015625,2.559617043,30000,1068.515625,0.593028009
1088.9375,2.558703184,28426.40625,1072.625,0.44472
1092.71875,2.552219868,30000,1067.90625,0.665243983
1092.546875,2.561000824,30000,1069.40625,0.490671009
1091.671875,2.569172382,28530.23438,1073.421875,0.607410014
1091.3125,2.561206102,30000,1077.15625,0.450960547
1090.453125,2.563209057,30000,1073.078125,0.462060004
1093.828125,2.573339701,30000,1070.3125,0.556919992
1088.4375,2.545166731,30000,1071.71875,0.524025023
1093.53125,2.543652534,30000,1072.265625,0.395046026
1090.984375,2.588182688,26896.875,1068.078125,0.596087992
1093.140625,2.602678537,28419.84375,1072.421875,0.445536017
1086.609375,2.553844213,27772.96875,1066.46875,0.559980035
1088.890625,2.553802013,30000,1067.703125,0.469251007
1092.015625,2.554634571,30000,1068.9375,0.465120018
1091.515625,2.555726528,27118.125,1071.953125,0.336600006
1087.671875,2.549083948,27323.67188,1067.234375,0.667590022
1085.703125,2.548289061,27579.14063,1068.984375,0.527849972
1085.640625,2.584584951,30000,1072.125,0.56487602
1090.171875,2.589756012,30000,1068.46875,0.55499655
1091.234375,2.562776089,27947.57813,1067.09375,0.594864011
1086.90625,2.55354929,26842.03125,1067.296875,0.403461009
1091.671875,2.546429634,27569.76563,1071.515625,0.592853189
1091.734375,2.534854412,27191.48438,1069.71875,0.43849802
1090.890625,2.555698156,30000,1068.046875,0.503850877
1087.75,2.547252178,30000,1066.9375,0.619956017
1091.375,2.546040297,30000,1074.21875,0.44798398
1091.640625,2.552126408,30000,1076.828125,0.678402007
1093.953125,2.558336973,30000,1076.90625,0.682380021
1090.265625,2.558846235,30000,1077.3125,0.491742015
1086.640625,2.557983875,30000,1075.578125,0.498167992
1087.125,2.556975603,30000,1071.8125,0.57436204
1085,2.554260254,27114.84375,1072.1875,0.436585516
1091.21875,2.593711376,27532.73438,1069.609375,0.571608007
1092.8125,2.536087513,30000,1074.09375,0.604349971
1092.34375,2.53006649,30000,1071.296875,0.607104003
1089.34375,2.555376291,30000,1074.25,0.442476004
1093.140625,2.599723577,30000,1074.734375,0.57436204
1093.15625,2.602817059,30000,1075.84375,0.404736012
1091.15625,2.575408459,27813.28125,1069.984375,0.664631963
1091.234375,2.540290356,27400.07813,1071.109375,0.595322967
1089.625,2.536868095,30000,1068.078125,0.48179701
1090.125,2.544985533,30000,1067.4375,0.582624018
1090.15625,2.553700447,30000,1070.234375,0.479379594
1086.703125,2.559598446,27924.375,1068.109375,0.483173996
1093.242188,2.562630653,30000,1068.625,0.561816037
1089.890625,2.569803715,30000,1073.9375,0.50999999
1090.046875,2.543194056,27528.51563,1073.6875,0.474299997
1087.609375,2.531698942,27540.46875,1066.6875,0.413406014
1089.203125,2.557399035,29347.26563,1070.3125,0.537948012
1093,2.601755619,27579.84375,1070.671875,0.49302721
1092.375,2.585837603,26699.0625,1070.515625,0.412182003
1092.890625,2.533793211,30000,1072.15625,0.438089997
1090.734375,2.589855194,30000,1067.390625,0.409489185
1088.53125,2.545709133,30000,1067.945313,0.540395975
1090.484375,2.548573971,27246.09375,1073.09375,0.422892004
1091.671875,2.548322439,30000,1072.421875,0.373932004
1088.203125,2.561841726,26894.29688,1069.1875,0.483908415
1087.46875,2.562775612,27844.21875,1067.578125,0.501533985
1089.9375,2.569560051,27322.5,1067.234375,0.452064008
1088.484375,2.595871449,30000,1070.1875,0.479501992
1091.34375,2.539268494,27182.57813,1069.6875,0.453186005
1089.046875,2.531597853,26570.625,1070.570313,0.350829005
1090.46875,2.585155249,30000,1068.0625,0.387549013
1090.15625,2.542949915,30000,1069.765625,0.510582864
1091.8125,2.571989059,30000,1071.6875,0.568242013
1092.453125,2.559436798,28956.79688,1071.8125,0.570842981
1087.203125,2.535444975,30000,1069.71875,0.544068038
1087.109375,2.530483484,27370.3125,1065.390625,0.489600003
1085.203125,2.557124138,30000,1070.296875,0.567629993
1090.421875,2.579566479,30000,1067.984375,0.437886
1092.296875,2.573292971,29496.09375,1075.375,0.531522036
1088.546875,2.576865435,28371.5625,1070.109375,0.508724988
1087.796875,2.572479725,28130.15625,1071.265625,0.443700016
1093.234375,2.585230589,30000,1074.21875,0.53611201
1085.015625,2.548583269,27540.23438,1069,0.442476004
1091.125,2.558806419,27336.09375,1070.15625,0.352512002
1091,2.602725983,26979.375,1070.328125,0.468180001
1090.828125,2.540334225,26668.82813,1073.78125,0.62362802
1093.6875,2.546074867,27105,1074.84375,0.497811019
1093.578125,2.544471502,26503.125,1072.734375,0.448647022
1089.8125,2.546658993,27179.0625,1073.796875,0.552268803
1089.46875,2.548084974,30000,1070.96875,0.669375002
1090.15625,2.558885336,28759.92188,1069.578125,0.365363985
1091.5,2.561310053,29027.8125,1074.53125,0.481133997
1090.21875,2.552508831,27334.6875,1071.640625,0.557838023
1093.3125,2.573747396,30000,1076.3125,0.423198014
1090.34375,2.566952944,29895,1067.96875,0.517650008
